table_schema,table_name,column_name,data_type,is_nullable,column_key
information_schema,ALL_PLUGINS,PLUGIN_NAME,varchar,NO,
information_schema,ALL_PLUGINS,PLUGIN_VERSION,varchar,NO,
information_schema,ALL_PLUGINS,PLUGIN_STATUS,varchar,NO,
information_schema,ALL_PLUGINS,PLUGIN_TYPE,varchar,NO,
information_schema,ALL_PLUGINS,PLUGIN_TYPE_VERSION,varchar,NO,
information_schema,ALL_PLUGINS,PLUGIN_LIBRARY,varchar,YES,
information_schema,ALL_PLUGINS,PLUGIN_LIBRARY_VERSION,varchar,YES,
information_schema,ALL_PLUGINS,PLUGIN_AUTHOR,varchar,YES,
information_schema,ALL_PLUGINS,PLUGIN_DESCRIPTION,longtext,YES,
information_schema,ALL_PLUGINS,PLUGIN_LICENSE,varchar,NO,
information_schema,ALL_PLUGINS,LOAD_OPTION,varchar,NO,
information_schema,ALL_PLUGINS,PLUGIN_MATURITY,varchar,NO,
information_schema,ALL_PLUGINS,PLUGIN_AUTH_VERSION,varchar,YES,
information_schema,APPLICABLE_ROLES,GRANTEE,varchar,NO,
information_schema,APPLICABLE_ROLES,ROLE_NAME,varchar,NO,
information_schema,APPLICABLE_ROLES,IS_GRANTABLE,varchar,NO,
information_schema,APPLICABLE_ROLES,IS_DEFAULT,varchar,YES,
information_schema,CHARACTER_SETS,CHARACTER_SET_NAME,varchar,NO,
information_schema,CHARACTER_SETS,DEFAULT_COLLATE_NAME,varchar,NO,
information_schema,CHARACTER_SETS,DESCRIPTION,varchar,NO,
information_schema,CHARACTER_SETS,MAXLEN,bigint,NO,
information_schema,CHECK_CONSTRAINTS,CONSTRAINT_CATALOG,varchar,NO,
information_schema,CHECK_CONSTRAINTS,CONSTRAINT_SCHEMA,varchar,NO,
information_schema,CHECK_CONSTRAINTS,TABLE_NAME,varchar,NO,
information_schema,CHECK_CONSTRAINTS,CONSTRAINT_NAME,varchar,NO,
information_schema,CHECK_CONSTRAINTS,LEVEL,varchar,NO,
information_schema,CHECK_CONSTRAINTS,CHECK_CLAUSE,longtext,NO,
information_schema,CLIENT_STATISTICS,CLIENT,varchar,NO,
information_schema,CLIENT_STATISTICS,TOTAL_CONNECTIONS,bigint,NO,
information_schema,CLIENT_STATISTICS,CONCURRENT_CONNECTIONS,bigint,NO,
information_schema,CLIENT_STATISTICS,CONNECTED_TIME,bigint,NO,
information_schema,CLIENT_STATISTICS,BUSY_TIME,double,NO,
information_schema,CLIENT_STATISTICS,CPU_TIME,double,NO,
information_schema,CLIENT_STATISTICS,BYTES_RECEIVED,bigint,NO,
information_schema,CLIENT_STATISTICS,BYTES_SENT,bigint,NO,
information_schema,CLIENT_STATISTICS,BINLOG_BYTES_WRITTEN,bigint,NO,
information_schema,CLIENT_STATISTICS,ROWS_READ,bigint,NO,
information_schema,CLIENT_STATISTICS,ROWS_SENT,bigint,NO,
information_schema,CLIENT_STATISTICS,ROWS_DELETED,bigint,NO,
information_schema,CLIENT_STATISTICS,ROWS_INSERTED,bigint,NO,
information_schema,CLIENT_STATISTICS,ROWS_UPDATED,bigint,NO,
information_schema,CLIENT_STATISTICS,SELECT_COMMANDS,bigint,NO,
information_schema,CLIENT_STATISTICS,UPDATE_COMMANDS,bigint,NO,
information_schema,CLIENT_STATISTICS,OTHER_COMMANDS,bigint,NO,
information_schema,CLIENT_STATISTICS,COMMIT_TRANSACTIONS,bigint,NO,
information_schema,CLIENT_STATISTICS,ROLLBACK_TRANSACTIONS,bigint,NO,
information_schema,CLIENT_STATISTICS,DENIED_CONNECTIONS,bigint,NO,
information_schema,CLIENT_STATISTICS,LOST_CONNECTIONS,bigint,NO,
information_schema,CLIENT_STATISTICS,ACCESS_DENIED,bigint,NO,
information_schema,CLIENT_STATISTICS,EMPTY_QUERIES,bigint,NO,
information_schema,CLIENT_STATISTICS,TOTAL_SSL_CONNECTIONS,bigint,NO,
information_schema,CLIENT_STATISTICS,MAX_STATEMENT_TIME_EXCEEDED,bigint,NO,
information_schema,COLLATIONS,COLLATION_NAME,varchar,NO,
information_schema,COLLATIONS,CHARACTER_SET_NAME,varchar,NO,
information_schema,COLLATIONS,ID,bigint,NO,
information_schema,COLLATIONS,IS_DEFAULT,varchar,NO,
information_schema,COLLATIONS,IS_COMPILED,varchar,NO,
information_schema,COLLATIONS,SORTLEN,bigint,NO,
information_schema,COLLATION_CHARACTER_SET_APPLICABILITY,COLLATION_NAME,varchar,NO,
information_schema,COLLATION_CHARACTER_SET_APPLICABILITY,CHARACTER_SET_NAME,varchar,NO,
information_schema,COLUMNS,TABLE_CATALOG,varchar,NO,
information_schema,COLUMNS,TABLE_SCHEMA,varchar,NO,
information_schema,COLUMNS,TABLE_NAME,varchar,NO,
information_schema,COLUMNS,COLUMN_NAME,varchar,NO,
information_schema,COLUMNS,ORDINAL_POSITION,bigint,NO,
information_schema,COLUMNS,COLUMN_DEFAULT,longtext,YES,
information_schema,COLUMNS,IS_NULLABLE,varchar,NO,
information_schema,COLUMNS,DATA_TYPE,varchar,NO,
information_schema,COLUMNS,CHARACTER_MAXIMUM_LENGTH,bigint,YES,
information_schema,COLUMNS,CHARACTER_OCTET_LENGTH,bigint,YES,
information_schema,COLUMNS,NUMERIC_PRECISION,bigint,YES,
information_schema,COLUMNS,NUMERIC_SCALE,bigint,YES,
information_schema,COLUMNS,DATETIME_PRECISION,bigint,YES,
information_schema,COLUMNS,CHARACTER_SET_NAME,varchar,YES,
information_schema,COLUMNS,COLLATION_NAME,varchar,YES,
information_schema,COLUMNS,COLUMN_TYPE,longtext,NO,
information_schema,COLUMNS,COLUMN_KEY,varchar,NO,
information_schema,COLUMNS,EXTRA,varchar,NO,
information_schema,COLUMNS,PRIVILEGES,varchar,NO,
information_schema,COLUMNS,COLUMN_COMMENT,varchar,NO,
information_schema,COLUMNS,IS_GENERATED,varchar,NO,
information_schema,COLUMNS,GENERATION_EXPRESSION,longtext,YES,
information_schema,COLUMN_PRIVILEGES,GRANTEE,varchar,NO,
information_schema,COLUMN_PRIVILEGES,TABLE_CATALOG,varchar,NO,
information_schema,COLUMN_PRIVILEGES,TABLE_SCHEMA,varchar,NO,
information_schema,COLUMN_PRIVILEGES,TABLE_NAME,varchar,NO,
information_schema,COLUMN_PRIVILEGES,COLUMN_NAME,varchar,NO,
information_schema,COLUMN_PRIVILEGES,PRIVILEGE_TYPE,varchar,NO,
information_schema,COLUMN_PRIVILEGES,IS_GRANTABLE,varchar,NO,
information_schema,ENABLED_ROLES,ROLE_NAME,varchar,YES,
information_schema,ENGINES,ENGINE,varchar,NO,
information_schema,ENGINES,SUPPORT,varchar,NO,
information_schema,ENGINES,COMMENT,varchar,NO,
information_schema,ENGINES,TRANSACTIONS,varchar,YES,
information_schema,ENGINES,XA,varchar,YES,
information_schema,ENGINES,SAVEPOINTS,varchar,YES,
information_schema,EVENTS,EVENT_CATALOG,varchar,NO,
information_schema,EVENTS,EVENT_SCHEMA,varchar,NO,
information_schema,EVENTS,EVENT_NAME,varchar,NO,
information_schema,EVENTS,DEFINER,varchar,NO,
information_schema,EVENTS,TIME_ZONE,varchar,NO,
information_schema,EVENTS,EVENT_BODY,varchar,NO,
information_schema,EVENTS,EVENT_DEFINITION,longtext,NO,
information_schema,EVENTS,EVENT_TYPE,varchar,NO,
information_schema,EVENTS,EXECUTE_AT,datetime,YES,
information_schema,EVENTS,INTERVAL_VALUE,varchar,YES,
information_schema,EVENTS,INTERVAL_FIELD,varchar,YES,
information_schema,EVENTS,SQL_MODE,varchar,NO,
information_schema,EVENTS,STARTS,datetime,YES,
information_schema,EVENTS,ENDS,datetime,YES,
information_schema,EVENTS,STATUS,varchar,NO,
information_schema,EVENTS,ON_COMPLETION,varchar,NO,
information_schema,EVENTS,CREATED,datetime,NO,
information_schema,EVENTS,LAST_ALTERED,datetime,NO,
information_schema,EVENTS,LAST_EXECUTED,datetime,YES,
information_schema,EVENTS,EVENT_COMMENT,varchar,NO,
information_schema,EVENTS,ORIGINATOR,bigint,NO,
information_schema,EVENTS,CHARACTER_SET_CLIENT,varchar,NO,
information_schema,EVENTS,COLLATION_CONNECTION,varchar,NO,
information_schema,EVENTS,DATABASE_COLLATION,varchar,NO,
information_schema,FILES,FILE_ID,bigint,NO,
information_schema,FILES,FILE_NAME,varchar,YES,
information_schema,FILES,FILE_TYPE,varchar,NO,
information_schema,FILES,TABLESPACE_NAME,varchar,YES,
information_schema,FILES,TABLE_CATALOG,varchar,NO,
information_schema,FILES,TABLE_SCHEMA,varchar,YES,
information_schema,FILES,TABLE_NAME,varchar,YES,
information_schema,FILES,LOGFILE_GROUP_NAME,varchar,YES,
information_schema,FILES,LOGFILE_GROUP_NUMBER,bigint,YES,
information_schema,FILES,ENGINE,varchar,NO,
information_schema,FILES,FULLTEXT_KEYS,varchar,YES,
information_schema,FILES,DELETED_ROWS,bigint,YES,
information_schema,FILES,UPDATE_COUNT,bigint,YES,
information_schema,FILES,FREE_EXTENTS,bigint,YES,
information_schema,FILES,TOTAL_EXTENTS,bigint,YES,
information_schema,FILES,EXTENT_SIZE,bigint,NO,
information_schema,FILES,INITIAL_SIZE,bigint,YES,
information_schema,FILES,MAXIMUM_SIZE,bigint,YES,
information_schema,FILES,AUTOEXTEND_SIZE,bigint,YES,
information_schema,FILES,CREATION_TIME,datetime,YES,
information_schema,FILES,LAST_UPDATE_TIME,datetime,YES,
information_schema,FILES,LAST_ACCESS_TIME,datetime,YES,
information_schema,FILES,RECOVER_TIME,bigint,YES,
information_schema,FILES,TRANSACTION_COUNTER,bigint,YES,
information_schema,FILES,VERSION,bigint,YES,
information_schema,FILES,ROW_FORMAT,varchar,YES,
information_schema,FILES,TABLE_ROWS,bigint,YES,
information_schema,FILES,AVG_ROW_LENGTH,bigint,YES,
information_schema,FILES,DATA_LENGTH,bigint,YES,
information_schema,FILES,MAX_DATA_LENGTH,bigint,YES,
information_schema,FILES,INDEX_LENGTH,bigint,YES,
information_schema,FILES,DATA_FREE,bigint,YES,
information_schema,FILES,CREATE_TIME,datetime,YES,
information_schema,FILES,UPDATE_TIME,datetime,YES,
information_schema,FILES,CHECK_TIME,datetime,YES,
information_schema,FILES,CHECKSUM,bigint,YES,
information_schema,FILES,STATUS,varchar,NO,
information_schema,FILES,EXTRA,varchar,YES,
information_schema,GEOMETRY_COLUMNS,F_TABLE_CATALOG,varchar,NO,
information_schema,GEOMETRY_COLUMNS,F_TABLE_SCHEMA,varchar,NO,
information_schema,GEOMETRY_COLUMNS,F_TABLE_NAME,varchar,NO,
information_schema,GEOMETRY_COLUMNS,F_GEOMETRY_COLUMN,varchar,NO,
information_schema,GEOMETRY_COLUMNS,G_TABLE_CATALOG,varchar,NO,
information_schema,GEOMETRY_COLUMNS,G_TABLE_SCHEMA,varchar,NO,
information_schema,GEOMETRY_COLUMNS,G_TABLE_NAME,varchar,NO,
information_schema,GEOMETRY_COLUMNS,G_GEOMETRY_COLUMN,varchar,NO,
information_schema,GEOMETRY_COLUMNS,STORAGE_TYPE,tinyint,NO,
information_schema,GEOMETRY_COLUMNS,GEOMETRY_TYPE,int,NO,
information_schema,GEOMETRY_COLUMNS,COORD_DIMENSION,tinyint,NO,
information_schema,GEOMETRY_COLUMNS,MAX_PPR,tinyint,NO,
information_schema,GEOMETRY_COLUMNS,SRID,smallint,NO,
information_schema,GLOBAL_STATUS,VARIABLE_NAME,varchar,NO,
information_schema,GLOBAL_STATUS,VARIABLE_VALUE,varchar,NO,
information_schema,GLOBAL_VARIABLES,VARIABLE_NAME,varchar,NO,
information_schema,GLOBAL_VARIABLES,VARIABLE_VALUE,varchar,NO,
information_schema,INDEX_STATISTICS,TABLE_SCHEMA,varchar,NO,
information_schema,INDEX_STATISTICS,TABLE_NAME,varchar,NO,
information_schema,INDEX_STATISTICS,INDEX_NAME,varchar,NO,
information_schema,INDEX_STATISTICS,ROWS_READ,bigint,NO,
information_schema,INNODB_BUFFER_PAGE,POOL_ID,int,NO,
information_schema,INNODB_BUFFER_PAGE,BLOCK_ID,bigint,NO,
information_schema,INNODB_BUFFER_PAGE,SPACE,int,NO,
information_schema,INNODB_BUFFER_PAGE,PAGE_NUMBER,int,NO,
information_schema,INNODB_BUFFER_PAGE,PAGE_TYPE,varchar,YES,
information_schema,INNODB_BUFFER_PAGE,FLUSH_TYPE,int,NO,
information_schema,INNODB_BUFFER_PAGE,FIX_COUNT,int,NO,
information_schema,INNODB_BUFFER_PAGE,IS_HASHED,int,NO,
information_schema,INNODB_BUFFER_PAGE,NEWEST_MODIFICATION,bigint,NO,
information_schema,INNODB_BUFFER_PAGE,OLDEST_MODIFICATION,bigint,NO,
information_schema,INNODB_BUFFER_PAGE,ACCESS_TIME,bigint,NO,
information_schema,INNODB_BUFFER_PAGE,TABLE_NAME,varchar,YES,
information_schema,INNODB_BUFFER_PAGE,INDEX_NAME,varchar,YES,
information_schema,INNODB_BUFFER_PAGE,NUMBER_RECORDS,bigint,NO,
information_schema,INNODB_BUFFER_PAGE,DATA_SIZE,bigint,NO,
information_schema,INNODB_BUFFER_PAGE,COMPRESSED_SIZE,bigint,NO,
information_schema,INNODB_BUFFER_PAGE,PAGE_STATE,enum,NO,
information_schema,INNODB_BUFFER_PAGE,IO_FIX,enum,NO,
information_schema,INNODB_BUFFER_PAGE,IS_OLD,int,NO,
information_schema,INNODB_BUFFER_PAGE,FREE_PAGE_CLOCK,bigint,NO,
information_schema,INNODB_BUFFER_PAGE_LRU,POOL_ID,int,NO,
information_schema,INNODB_BUFFER_PAGE_LRU,LRU_POSITION,bigint,NO,
information_schema,INNODB_BUFFER_PAGE_LRU,SPACE,int,NO,
information_schema,INNODB_BUFFER_PAGE_LRU,PAGE_NUMBER,int,NO,
information_schema,INNODB_BUFFER_PAGE_LRU,PAGE_TYPE,varchar,YES,
information_schema,INNODB_BUFFER_PAGE_LRU,FLUSH_TYPE,int,NO,
information_schema,INNODB_BUFFER_PAGE_LRU,FIX_COUNT,int,NO,
information_schema,INNODB_BUFFER_PAGE_LRU,IS_HASHED,int,NO,
information_schema,INNODB_BUFFER_PAGE_LRU,NEWEST_MODIFICATION,bigint,NO,
information_schema,INNODB_BUFFER_PAGE_LRU,OLDEST_MODIFICATION,bigint,NO,
information_schema,INNODB_BUFFER_PAGE_LRU,ACCESS_TIME,bigint,NO,
information_schema,INNODB_BUFFER_PAGE_LRU,TABLE_NAME,varchar,YES,
information_schema,INNODB_BUFFER_PAGE_LRU,INDEX_NAME,varchar,YES,
information_schema,INNODB_BUFFER_PAGE_LRU,NUMBER_RECORDS,bigint,NO,
information_schema,INNODB_BUFFER_PAGE_LRU,DATA_SIZE,bigint,NO,
information_schema,INNODB_BUFFER_PAGE_LRU,COMPRESSED_SIZE,bigint,NO,
information_schema,INNODB_BUFFER_PAGE_LRU,COMPRESSED,int,NO,
information_schema,INNODB_BUFFER_PAGE_LRU,IO_FIX,enum,NO,
information_schema,INNODB_BUFFER_PAGE_LRU,IS_OLD,int,YES,
information_schema,INNODB_BUFFER_PAGE_LRU,FREE_PAGE_CLOCK,bigint,NO,
information_schema,INNODB_BUFFER_POOL_STATS,POOL_ID,int,NO,
information_schema,INNODB_BUFFER_POOL_STATS,POOL_SIZE,bigint,NO,
information_schema,INNODB_BUFFER_POOL_STATS,FREE_BUFFERS,bigint,NO,
information_schema,INNODB_BUFFER_POOL_STATS,DATABASE_PAGES,bigint,NO,
information_schema,INNODB_BUFFER_POOL_STATS,OLD_DATABASE_PAGES,bigint,NO,
information_schema,INNODB_BUFFER_POOL_STATS,MODIFIED_DATABASE_PAGES,bigint,NO,
information_schema,INNODB_BUFFER_POOL_STATS,PENDING_DECOMPRESS,bigint,NO,
information_schema,INNODB_BUFFER_POOL_STATS,PENDING_READS,bigint,NO,
information_schema,INNODB_BUFFER_POOL_STATS,PENDING_FLUSH_LRU,bigint,NO,
information_schema,INNODB_BUFFER_POOL_STATS,PENDING_FLUSH_LIST,bigint,NO,
information_schema,INNODB_BUFFER_POOL_STATS,PAGES_MADE_YOUNG,bigint,NO,
information_schema,INNODB_BUFFER_POOL_STATS,PAGES_NOT_MADE_YOUNG,bigint,NO,
information_schema,INNODB_BUFFER_POOL_STATS,PAGES_MADE_YOUNG_RATE,float,NO,
information_schema,INNODB_BUFFER_POOL_STATS,PAGES_MADE_NOT_YOUNG_RATE,float,NO,
information_schema,INNODB_BUFFER_POOL_STATS,NUMBER_PAGES_READ,bigint,NO,
information_schema,INNODB_BUFFER_POOL_STATS,NUMBER_PAGES_CREATED,bigint,NO,
information_schema,INNODB_BUFFER_POOL_STATS,NUMBER_PAGES_WRITTEN,bigint,NO,
information_schema,INNODB_BUFFER_POOL_STATS,PAGES_READ_RATE,float,NO,
information_schema,INNODB_BUFFER_POOL_STATS,PAGES_CREATE_RATE,float,NO,
information_schema,INNODB_BUFFER_POOL_STATS,PAGES_WRITTEN_RATE,float,NO,
information_schema,INNODB_BUFFER_POOL_STATS,NUMBER_PAGES_GET,bigint,NO,
information_schema,INNODB_BUFFER_POOL_STATS,HIT_RATE,bigint,NO,
information_schema,INNODB_BUFFER_POOL_STATS,YOUNG_MAKE_PER_THOUSAND_GETS,bigint,NO,
information_schema,INNODB_BUFFER_POOL_STATS,NOT_YOUNG_MAKE_PER_THOUSAND_GETS,bigint,NO,
information_schema,INNODB_BUFFER_POOL_STATS,NUMBER_PAGES_READ_AHEAD,bigint,NO,
information_schema,INNODB_BUFFER_POOL_STATS,NUMBER_READ_AHEAD_EVICTED,bigint,NO,
information_schema,INNODB_BUFFER_POOL_STATS,READ_AHEAD_RATE,float,NO,
information_schema,INNODB_BUFFER_POOL_STATS,READ_AHEAD_EVICTED_RATE,float,NO,
information_schema,INNODB_BUFFER_POOL_STATS,LRU_IO_TOTAL,bigint,NO,
information_schema,INNODB_BUFFER_POOL_STATS,LRU_IO_CURRENT,bigint,NO,
information_schema,INNODB_BUFFER_POOL_STATS,UNCOMPRESS_TOTAL,bigint,NO,
information_schema,INNODB_BUFFER_POOL_STATS,UNCOMPRESS_CURRENT,bigint,NO,
information_schema,INNODB_CMP,page_size,int,NO,
information_schema,INNODB_CMP,compress_ops,int,NO,
information_schema,INNODB_CMP,compress_ops_ok,int,NO,
information_schema,INNODB_CMP,compress_time,int,NO,
information_schema,INNODB_CMP,uncompress_ops,int,NO,
information_schema,INNODB_CMP,uncompress_time,int,NO,
information_schema,INNODB_CMPMEM,page_size,int,NO,
information_schema,INNODB_CMPMEM,buffer_pool_instance,int,NO,
information_schema,INNODB_CMPMEM,pages_used,int,NO,
information_schema,INNODB_CMPMEM,pages_free,int,NO,
information_schema,INNODB_CMPMEM,relocation_ops,bigint,NO,
information_schema,INNODB_CMPMEM,relocation_time,int,NO,
information_schema,INNODB_CMPMEM_RESET,page_size,int,NO,
information_schema,INNODB_CMPMEM_RESET,buffer_pool_instance,int,NO,
information_schema,INNODB_CMPMEM_RESET,pages_used,int,NO,
information_schema,INNODB_CMPMEM_RESET,pages_free,int,NO,
information_schema,INNODB_CMPMEM_RESET,relocation_ops,bigint,NO,
information_schema,INNODB_CMPMEM_RESET,relocation_time,int,NO,
information_schema,INNODB_CMP_PER_INDEX,database_name,varchar,NO,
information_schema,INNODB_CMP_PER_INDEX,table_name,varchar,NO,
information_schema,INNODB_CMP_PER_INDEX,index_name,varchar,NO,
information_schema,INNODB_CMP_PER_INDEX,compress_ops,int,NO,
information_schema,INNODB_CMP_PER_INDEX,compress_ops_ok,int,NO,
information_schema,INNODB_CMP_PER_INDEX,compress_time,int,NO,
information_schema,INNODB_CMP_PER_INDEX,uncompress_ops,int,NO,
information_schema,INNODB_CMP_PER_INDEX,uncompress_time,int,NO,
information_schema,INNODB_CMP_PER_INDEX_RESET,database_name,varchar,NO,
information_schema,INNODB_CMP_PER_INDEX_RESET,table_name,varchar,NO,
information_schema,INNODB_CMP_PER_INDEX_RESET,index_name,varchar,NO,
information_schema,INNODB_CMP_PER_INDEX_RESET,compress_ops,int,NO,
information_schema,INNODB_CMP_PER_INDEX_RESET,compress_ops_ok,int,NO,
information_schema,INNODB_CMP_PER_INDEX_RESET,compress_time,int,NO,
information_schema,INNODB_CMP_PER_INDEX_RESET,uncompress_ops,int,NO,
information_schema,INNODB_CMP_PER_INDEX_RESET,uncompress_time,int,NO,
information_schema,INNODB_CMP_RESET,page_size,int,NO,
information_schema,INNODB_CMP_RESET,compress_ops,int,NO,
information_schema,INNODB_CMP_RESET,compress_ops_ok,int,NO,
information_schema,INNODB_CMP_RESET,compress_time,int,NO,
information_schema,INNODB_CMP_RESET,uncompress_ops,int,NO,
information_schema,INNODB_CMP_RESET,uncompress_time,int,NO,
information_schema,INNODB_FT_BEING_DELETED,DOC_ID,bigint,NO,
information_schema,INNODB_FT_CONFIG,KEY,varchar,NO,
information_schema,INNODB_FT_CONFIG,VALUE,varchar,NO,
information_schema,INNODB_FT_DEFAULT_STOPWORD,value,varchar,NO,
information_schema,INNODB_FT_DELETED,DOC_ID,bigint,NO,
information_schema,INNODB_FT_INDEX_CACHE,WORD,varchar,NO,
information_schema,INNODB_FT_INDEX_CACHE,FIRST_DOC_ID,bigint,NO,
information_schema,INNODB_FT_INDEX_CACHE,LAST_DOC_ID,bigint,NO,
information_schema,INNODB_FT_INDEX_CACHE,DOC_COUNT,bigint,NO,
information_schema,INNODB_FT_INDEX_CACHE,DOC_ID,bigint,NO,
information_schema,INNODB_FT_INDEX_CACHE,POSITION,bigint,NO,
information_schema,INNODB_FT_INDEX_TABLE,WORD,varchar,NO,
information_schema,INNODB_FT_INDEX_TABLE,FIRST_DOC_ID,bigint,NO,
information_schema,INNODB_FT_INDEX_TABLE,LAST_DOC_ID,bigint,NO,
information_schema,INNODB_FT_INDEX_TABLE,DOC_COUNT,bigint,NO,
information_schema,INNODB_FT_INDEX_TABLE,DOC_ID,bigint,NO,
information_schema,INNODB_FT_INDEX_TABLE,POSITION,bigint,NO,
information_schema,INNODB_LOCKS,lock_id,varchar,NO,
information_schema,INNODB_LOCKS,lock_trx_id,bigint,NO,
information_schema,INNODB_LOCKS,lock_mode,enum,NO,
information_schema,INNODB_LOCKS,lock_type,enum,NO,
information_schema,INNODB_LOCKS,lock_table,varchar,NO,
information_schema,INNODB_LOCKS,lock_index,varchar,YES,
information_schema,INNODB_LOCKS,lock_space,int,YES,
information_schema,INNODB_LOCKS,lock_page,int,YES,
information_schema,INNODB_LOCKS,lock_rec,int,YES,
information_schema,INNODB_LOCKS,lock_data,varchar,YES,
information_schema,INNODB_LOCK_WAITS,requesting_trx_id,bigint,NO,
information_schema,INNODB_LOCK_WAITS,requested_lock_id,varchar,NO,
information_schema,INNODB_LOCK_WAITS,blocking_trx_id,bigint,NO,
information_schema,INNODB_LOCK_WAITS,blocking_lock_id,varchar,NO,
information_schema,INNODB_METRICS,NAME,varchar,NO,
information_schema,INNODB_METRICS,SUBSYSTEM,varchar,NO,
information_schema,INNODB_METRICS,COUNT,bigint,NO,
information_schema,INNODB_METRICS,MAX_COUNT,bigint,YES,
information_schema,INNODB_METRICS,MIN_COUNT,bigint,YES,
information_schema,INNODB_METRICS,AVG_COUNT,float,YES,
information_schema,INNODB_METRICS,COUNT_RESET,bigint,NO,
information_schema,INNODB_METRICS,MAX_COUNT_RESET,bigint,YES,
information_schema,INNODB_METRICS,MIN_COUNT_RESET,bigint,YES,
information_schema,INNODB_METRICS,AVG_COUNT_RESET,float,YES,
information_schema,INNODB_METRICS,TIME_ENABLED,datetime,YES,
information_schema,INNODB_METRICS,TIME_DISABLED,datetime,YES,
information_schema,INNODB_METRICS,TIME_ELAPSED,bigint,YES,
information_schema,INNODB_METRICS,TIME_RESET,datetime,YES,
information_schema,INNODB_METRICS,ENABLED,int,NO,
information_schema,INNODB_METRICS,TYPE,enum,NO,
information_schema,INNODB_METRICS,COMMENT,varchar,NO,
information_schema,INNODB_MUTEXES,NAME,varchar,NO,
information_schema,INNODB_MUTEXES,CREATE_FILE,varchar,NO,
information_schema,INNODB_MUTEXES,CREATE_LINE,int,NO,
information_schema,INNODB_MUTEXES,OS_WAITS,bigint,NO,
information_schema,INNODB_SYS_COLUMNS,TABLE_ID,bigint,NO,
information_schema,INNODB_SYS_COLUMNS,NAME,varchar,NO,
information_schema,INNODB_SYS_COLUMNS,POS,bigint,NO,
information_schema,INNODB_SYS_COLUMNS,MTYPE,int,NO,
information_schema,INNODB_SYS_COLUMNS,PRTYPE,int,NO,
information_schema,INNODB_SYS_COLUMNS,LEN,int,NO,
information_schema,INNODB_SYS_DATAFILES,SPACE,int,NO,
information_schema,INNODB_SYS_DATAFILES,PATH,varchar,NO,
information_schema,INNODB_SYS_FIELDS,INDEX_ID,bigint,NO,
information_schema,INNODB_SYS_FIELDS,NAME,varchar,NO,
information_schema,INNODB_SYS_FIELDS,POS,int,NO,
information_schema,INNODB_SYS_FOREIGN,ID,varchar,NO,
information_schema,INNODB_SYS_FOREIGN,FOR_NAME,varchar,NO,
information_schema,INNODB_SYS_FOREIGN,REF_NAME,varchar,NO,
information_schema,INNODB_SYS_FOREIGN,N_COLS,int,NO,
information_schema,INNODB_SYS_FOREIGN,TYPE,int,NO,
information_schema,INNODB_SYS_FOREIGN_COLS,ID,varchar,NO,
information_schema,INNODB_SYS_FOREIGN_COLS,FOR_COL_NAME,varchar,NO,
information_schema,INNODB_SYS_FOREIGN_COLS,REF_COL_NAME,varchar,NO,
information_schema,INNODB_SYS_FOREIGN_COLS,POS,int,NO,
information_schema,INNODB_SYS_INDEXES,INDEX_ID,bigint,NO,
information_schema,INNODB_SYS_INDEXES,NAME,varchar,NO,
information_schema,INNODB_SYS_INDEXES,TABLE_ID,bigint,NO,
information_schema,INNODB_SYS_INDEXES,TYPE,int,NO,
information_schema,INNODB_SYS_INDEXES,N_FIELDS,int,NO,
information_schema,INNODB_SYS_INDEXES,PAGE_NO,int,YES,
information_schema,INNODB_SYS_INDEXES,SPACE,int,YES,
information_schema,INNODB_SYS_INDEXES,MERGE_THRESHOLD,int,NO,
information_schema,INNODB_SYS_SEMAPHORE_WAITS,THREAD_ID,bigint,NO,
information_schema,INNODB_SYS_SEMAPHORE_WAITS,OBJECT_NAME,varchar,YES,
information_schema,INNODB_SYS_SEMAPHORE_WAITS,FILE,varchar,YES,
information_schema,INNODB_SYS_SEMAPHORE_WAITS,LINE,int,NO,
information_schema,INNODB_SYS_SEMAPHORE_WAITS,WAIT_TIME,bigint,NO,
information_schema,INNODB_SYS_SEMAPHORE_WAITS,WAIT_OBJECT,bigint,NO,
information_schema,INNODB_SYS_SEMAPHORE_WAITS,WAIT_TYPE,varchar,YES,
information_schema,INNODB_SYS_SEMAPHORE_WAITS,HOLDER_THREAD_ID,bigint,NO,
information_schema,INNODB_SYS_SEMAPHORE_WAITS,HOLDER_FILE,varchar,YES,
information_schema,INNODB_SYS_SEMAPHORE_WAITS,HOLDER_LINE,int,NO,
information_schema,INNODB_SYS_SEMAPHORE_WAITS,CREATED_FILE,varchar,YES,
information_schema,INNODB_SYS_SEMAPHORE_WAITS,CREATED_LINE,int,NO,
information_schema,INNODB_SYS_SEMAPHORE_WAITS,WRITER_THREAD,bigint,NO,
information_schema,INNODB_SYS_SEMAPHORE_WAITS,RESERVATION_MODE,varchar,YES,
information_schema,INNODB_SYS_SEMAPHORE_WAITS,READERS,int,NO,
information_schema,INNODB_SYS_SEMAPHORE_WAITS,WAITERS_FLAG,bigint,NO,
information_schema,INNODB_SYS_SEMAPHORE_WAITS,LOCK_WORD,bigint,NO,
information_schema,INNODB_SYS_SEMAPHORE_WAITS,LAST_WRITER_FILE,varchar,YES,
information_schema,INNODB_SYS_SEMAPHORE_WAITS,LAST_WRITER_LINE,int,NO,
information_schema,INNODB_SYS_SEMAPHORE_WAITS,OS_WAIT_COUNT,int,NO,
